"today";"start";"end";"interviewer";"locat";"gender";"wmanagement";"price";"price_per";"religion";"occupation";"income";"males";"females";"daily_waste";"wastecat";"disposal";"disposal/1";"disposal/2";"disposal/3";"disposal/4";"disposal/5";"disposal/6";"disposal/8";"disposal/9";"disposal/10";"disposal/11";"disposal/12";"disposal/13";"disposal/14";"burn_often";"burn_time";"why_burn";"why_burn/1";"why_burn/2";"why_burn/3";"why_burn/4";"why_burn/5";"why_burn/6";"why_burn/7";"why_burn/8";"why_burn/9";"why_burn/99";"why_burn/88";"cooking";"cooking_specify";"cook_place";"times_cook";"vehicles";"ti";"timee";"waste";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-06-06";"2023-06-06 08:41:09.648000+02:00";"2023-06-06 08:46:16.364000+02:00";"3";"5";"0";"1";"";"";"1";"4";"60000";"4";"1";"1.0";"1";"9";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"243873322";"59dcc2808c53454b98b97f3be8620c81";"2023-06-06 14:57:51";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"92"
"2023-06-06";"2023-06-06 08:52:39.896000+02:00";"2023-06-06 08:59:41.454000+02:00";"3";"5";"0";"1";"";"";"1";"1";"100000";"2";"1";"1.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"08:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"";"2";"3";"0";"0";"0";"1";"243873343";"019c4daf4323420988a602be51175e83";"2023-06-06 14:57:55";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"93"
"2023-06-06";"2023-06-06 09:15:28.619000+02:00";"2023-06-06 09:20:05.240000+02:00";"3";"5";"1";"3";"";"";"1";"1";"120000";"1";"2";"1.0";"1";"2 5";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"1";"2";"2";"0";"243873353";"95c3fd14d9dd40a6a8c762735c8a1075";"2023-06-06 14:57:58";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"94"
"2023-06-06";"2023-06-06 09:25:31.102000+02:00";"2023-06-06 09:33:02.628000+02:00";"3";"5";"0";"8";"300";"1";"1";"1";"80000";"1";"2";"1.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"1";"2";"2";"0";"243873361";"f158c636382f418aa4740f1fd874bc36";"2023-06-06 14:58:00";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"95"
"2023-06-06";"2023-06-06 09:55:50.188000+02:00";"2023-06-06 10:04:53.443000+02:00";"3";"5";"0";"1";"";"";"1";"5";"150000";"2";"2";"1.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"09:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"243873369";"d56adf5de403456cab8c0b23d9a54b89";"2023-06-06 14:58:01";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"96"
"2023-06-06";"2023-06-06 10:09:34.795000+02:00";"2023-06-06 10:19:55.666000+02:00";"3";"5";"0";"1";"";"";"1";"4";"200000";"2";"4";"2.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"17:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"";"2";"3";"0";"0";"0";"1";"243873380";"0f63953bb74249f49809aae1d281ad4d";"2023-06-06 14:58:03";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"97"
"2023-06-06";"2023-06-06 10:26:10.214000+02:00";"2023-06-06 11:21:07.057000+02:00";"3";"5";"0";"1";"";"";"1";"3";"150000";"3";"7";"2.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"09:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"243873387";"a1c4e11a971e4c588ef79a73972a70cf";"2023-06-06 14:58:05";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"98"
"2023-06-06";"2023-06-06 10:45:50.297000+02:00";"2023-06-06 10:52:40.377000+02:00";"3";"5";"1";"3";"";"";"2";"2";"250000";"2";"2";"2.0";"1";"2 5 9";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"";"2";"3";"0";"0";"0";"0";"243873398";"a404dc292eaa47b2bdcfb72c8486ec33";"2023-06-06 14:58:06";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"99"
"2023-06-06";"2023-06-06 10:57:48.608000+02:00";"2023-06-06 11:04:12.531000+02:00";"3";"5";"0";"1";"";"";"2";"3";"250000";"2";"3";"3.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"08:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"243873405";"6e0ca354071b4315a7b0a07a6aff3153";"2023-06-06 14:58:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"100"
"2023-06-06";"2023-06-06 13:17:51.234000+02:00";"2023-06-06 13:24:46.912000+02:00";"3";"5";"0";"3";"";"";"1";"8";"150000";"0";"4";"1.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"243873409";"cb210db05b634b24a0355a716353abc4";"2023-06-06 14:58:10";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"101"
"2023-06-06";"2023-06-06 14:54:13.190000+02:00";"2023-06-06 14:58:12.084000+02:00";"3";"5";"1";"4";"";"";"2";"3";"250000";"2";"1";"2.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"243873416";"4e7439d2b60a4efbbb561943c9644e28";"2023-06-06 14:58:12";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"102"
"2023-06-06";"2023-06-06 15:16:41.246000+02:00";"2023-06-06 15:27:28.263000+02:00";"3";"5";"1";"1";"";"";"1";"7";"15000";"1";"2";"1.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"09:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"243873422";"a7c6c7a06fad41c7ba4243934f58756b";"2023-06-06 14:58:13";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"103"
"2023-06-06";"2023-06-06 15:31:15.547000+02:00";"2023-06-06 15:35:55.663000+02:00";"3";"5";"0";"1";"";"";"1";"4";"60000";"1";"2";"1.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"243873431";"f4bd64e8a92d443fb600268320bec149";"2023-06-06 14:58:15";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"104"
"2023-06-06";"2023-06-06 15:41:30.894000+02:00";"2023-06-06 16:56:21.914000+02:00";"3";"5";"0";"1";"";"";"1";"4";"150000";"2";"2";"1.0";"3";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"2";"3";"0";"0";"0";"0";"243873440";"863e22fccb694b08b5c3d6f4887a1679";"2023-06-06 14:58:17";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"105"
"2023-06-06";"2023-06-06 08:43:37.286000+02:00";"2023-06-06 08:50:40.970000+02:00";"4";"1";"1";"8";"70000";"1";"1";"6";"6000000";"1";"4";"10.0";"2";"3 10";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"05:44:00.000+02:00";"1 4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"";"1";"3";"2";"4";"2";"1";"243920972";"c7a9aaef-5463-44c0-93df-1a048a6d9c8d";"2023-06-06 17:26:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"106"
"2023-06-06";"2023-06-06 08:54:36.696000+02:00";"2023-06-06 09:04:29.325000+02:00";"4";"1";"1";"8";"60000";"2";"1";"3";"1000000";"2";"3";"30.0";"1";"2 10";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"1";"3";"6";"5";"3";"1";"243920979";"f6841fa5-4a3c-4adb-a73d-610263a6483e";"2023-06-06 17:26:09";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"107"
"2023-06-06";"2023-06-06 09:12:06.680000+02:00";"2023-06-06 09:17:43.906000+02:00";"4";"1";"1";"8";"80000";"1";"1";"6";"5800000";"3";"3";"10.0";"2";"4 2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Gas";"1";"4";"6";"3";"3";"1";"243920983";"c7b38fbe-c739-48e5-91c5-5155de3cfe1f";"2023-06-06 17:26:10";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"108"
"2023-06-06";"2023-06-06 09:26:36.651000+02:00";"2023-06-06 09:30:12.881000+02:00";"4";"1";"1";"8";"600000";"1";"1";"5";"900000";"5";"3";"25.0";"2";"2 3 10";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"19:36:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"2";"2";"4";"2";"1";"243920986";"5d343c47-3903-4ee0-af1a-58cdbafe4d26";"2023-06-06 17:26:10";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"109"
"2023-06-06";"2023-06-06 09:42:17.853000+02:00";"2023-06-06 09:48:21.567000+02:00";"4";"1";"1";"8";"550000";"1";"1";"6";"600000";"4";"4";"10.0";"2";"10";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Gas";"1";"3";"1";"2";"2";"1";"243920989";"e25add35-bc5b-46a4-88e1-d11f13045dea";"2023-06-06 17:26:11";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"110"
"2023-06-06";"2023-06-06 09:52:46.532000+02:00";"2023-06-06 09:58:10.073000+02:00";"4";"1";"1";"8";"60000";"2";"1";"3";"500000";"3";"1";"15.0";"1";"10 2";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"1";"3";"2";"2";"2";"1";"243920993";"eebcd730-890d-42ab-b5df-63c2a7061ca6";"2023-06-06 17:26:12";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"111"
"2023-06-06";"2023-06-06 10:06:32.088000+02:00";"2023-06-06 10:11:35.066000+02:00";"4";"1";"1";"8";"75000";"2";"2";"1";"12000000";"3";"2";"25.0";"2";"2 4 10";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"3";"4";"3";"1";"243920997";"2edc8fc3-14da-4df6-baeb-e27e8237d705";"2023-06-06 17:26:12";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"112"
"2023-06-06";"2023-06-06 10:24:12.859000+02:00";"2023-06-06 10:29:23.519000+02:00";"4";"1";"1";"8";"45000";"1";"1";"8";"600000";"3";"2";"25.0";"2";"3 1 10";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"05:26:00.000+02:00";"1 3 4";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"3";"";"1";"3";"8";"2";"3";"1";"243921001";"f20d026f-f269-4236-b12b-bde38fe44680";"2023-06-06 17:26:13";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"113"
"2023-06-06";"2023-06-06 10:38:06.992000+02:00";"2023-06-06 10:44:48.675000+02:00";"4";"1";"1";"8";"55000";"1";"1";"6";"800000";"4";"2";"20.0";"3";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"20:30:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"88";"Electricity";"1";"2";"2";"3";"1";"1";"243921003";"30583e3e-1e84-4be1-bbdc-ab99442624ec";"2023-06-06 17:26:13";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"114"
"2023-06-06";"2023-06-06 10:52:58.597000+02:00";"2023-06-06 11:01:56.815000+02:00";"4";"1";"1";"8";"40000";"2";"1";"6";"400000";"1";"1";"25.0";"4";"2 6 4";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"2";"3";"1";"1";"2";"1";"243921009";"31d67c6e-96f1-4834-a707-653c903ab0a0";"2023-06-06 17:26:14";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"115"
"2023-06-06";"2023-06-06 11:12:29.200000+02:00";"2023-06-06 11:16:38.208000+02:00";"4";"1";"0";"8";"85000";"3";"2";"3";"2000000";"4";"2";"35.0";"1";"2 3 11";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"12:19:00.000+02:00";"1 3 6";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"";"2";"4";"3";"3";"2";"1";"243921014";"4b5b1ffe-46ae-4e36-88a8-8c075fe73a85";"2023-06-06 17:26:15";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"116"
"2023-06-06";"2023-06-06 11:24:53.860000+02:00";"2023-06-06 11:28:36.901000+02:00";"4";"1";"1";"8";"65000";"2";"2";"2";"758000";"4";"3";"15.0";"5";"1 3 11";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"6";"21:26:00.000+02:00";"1 5 4";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"3";"";"1";"3";"2";"4";"2";"1";"243921018";"21d86599-474b-46d8-88f3-81c751a11d0c";"2023-06-06 17:26:15";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"117"
"2023-06-06";"2023-06-06 11:32:16.329000+02:00";"2023-06-06 11:37:50.342000+02:00";"4";"1";"1";"8";"65000";"1";"1";"6";"550000";"4";"5";"10.0";"2";"1 10";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"1";"3";"3";"2";"2";"1";"243921022";"10e965f2-4d4b-4cab-84aa-f0e6a9058a91";"2023-06-06 17:26:16";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"118"
"2023-06-06";"2023-06-06 11:42:30.177000+02:00";"2023-06-06 11:47:53.509000+02:00";"4";"1";"1";"8";"60000";"1";"1";"8";"750000";"5";"2";"40.0";"1";"2 3 10";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"20:50:00.000+02:00";"1 5";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"88";"Gas";"1";"3";"3";"2";"2";"1";"243921026";"43b58a98-93d1-48bd-bd68-ab3c535f47ae";"2023-06-06 17:26:16";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"119"
"2023-06-06";"2023-06-06 12:00:00.162000+02:00";"2023-06-06 12:09:18.004000+02:00";"4";"1";"1";"8";"55000";"2";"1";"3";"800000";"11";"6";"10.0";"5";"3 10";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"05:03:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"88";"Electricity";"1";"2";"5";"3";"3";"1";"243921028";"1454683d-1059-42d0-a8f4-bcd73db371e8";"2023-06-06 17:26:17";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"120"
"2023-06-07";"2023-06-07 10:26:54.547000+02:00";"2023-06-07 14:42:56.590000+02:00";"3";"2";"1";"8";"5000";"4";"1";"3";"70000";"2";"2";"3.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244120875";"cb0ce2a5f2b2438fa5a0a543fb6013b5";"2023-06-07 12:48:01";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"121"
"2023-06-07";"2023-06-07 10:41:59.231000+02:00";"2023-06-07 11:01:27.437000+02:00";"3";"2";"0";"1";"";"";"1";"3";"250000";"2";"5";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"10:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"1";"2";"3";"1";"244120897";"b3f79a5f1fcb4d36a75624d407c0f7f7";"2023-06-07 12:48:04";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"122"
"2023-06-07";"2023-06-07 11:01:30.697000+02:00";"2023-06-07 11:09:00.335000+02:00";"3";"2";"1";"8";"1000";"4";"1";"5";"30000";"2";"0";"1.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"2";"3";"0";"0";"244120908";"8da57f490f0b4344b315fb4dce0d1b99";"2023-06-07 12:48:06";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"123"
"2023-06-07";"2023-06-07 11:12:39.420000+02:00";"2023-06-07 11:19:51.486000+02:00";"3";"2";"1";"8";"1000";"1";"1";"6";"80000";"3";"4";"2.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"";"2";"3";"0";"0";"0";"0";"244120918";"d9132dc34e6946da9515876d77652777";"2023-06-07 12:48:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"124"
"2023-06-07";"2023-06-07 11:28:17.507000+02:00";"2023-06-07 14:45:02.743000+02:00";"3";"2";"1";"8";"1000";"1";"1";"7";"80000";"2";"1";"2.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"09:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"1";"2";"2";"1";"244120937";"cb3661ff05b74c35a10dceee777f3561";"2023-06-07 12:48:10";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"125"
"2023-06-07";"2023-06-07 11:47:47.684000+02:00";"2023-06-07 11:53:31.529000+02:00";"3";"2";"0";"3";"";"";"2";"5";"100000";"4";"1";"5.0";"2";"2 12";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"2";"3";"3";"4";"2";"0";"244120951";"054e27a6c6474347b03c20173d795647";"2023-06-07 12:48:12";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"126"
"2023-06-07";"2023-06-07 12:08:05.356000+02:00";"2023-06-07 12:13:16.130000+02:00";"3";"2";"1";"3";"";"";"1";"8";"150000";"3";"2";"6.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"08:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"1";"2";"0";"1";"244120966";"8f65f828a0be4b08ae5ceb35235d0666";"2023-06-07 12:48:14";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"127"
"2023-06-07";"2023-06-07 12:25:56.090000+02:00";"2023-06-07 12:41:38.796000+02:00";"3";"2";"0";"1";"";"";"1";"3";"80000";"2";"2";"1.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"";"2";"3";"0";"0";"0";"0";"244120980";"d59d7e06d38b43beae47eef8c92e5488";"2023-06-07 12:48:16";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"128"
"2023-06-07";"2023-06-07 12:47:08.199000+02:00";"2023-06-07 14:46:53.671000+02:00";"3";"2";"1";"8";"2500";"1";"1";"7";"150000";"3";"1";"2.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"";"2";"3";"0";"0";"0";"0";"244120994";"e1efdb88be2d4ec4998d0f2aeb338f64";"2023-06-07 12:48:18";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"129"
"2023-06-07";"2023-06-07 12:55:59.628000+02:00";"2023-06-07 13:07:56.714000+02:00";"3";"2";"0";"7";"";"";"1";"3";"150000";"2";"3";"1.0";"5";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"19:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"88";"Electricity";"2";"3";"0";"0";"0";"1";"244121005";"ca265f1569224f958d4d4a932b175860";"2023-06-07 12:48:20";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"130"
"2023-06-07";"2023-06-07 13:22:14.196000+02:00";"2023-06-07 13:31:08.211000+02:00";"3";"2";"1";"3";"";"";"1";"4";"250000";"3";"2";"3.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"3";"3";"2";"0";"244121021";"6040b140bb8f44788c71c398d72447cb";"2023-06-07 12:48:22";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"131"
"2023-06-07";"2023-06-07 13:59:28.507000+02:00";"2023-06-07 14:05:35.485000+02:00";"3";"2";"0";"7";"";"";"2";"8";"200000";"2";"2";"3.0";"2";"2 5";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"1";"2";"4";"0";"244121037";"cefa8d5632e54105b3036a54394ccefc";"2023-06-07 12:48:24";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"132"
"2023-06-07";"2023-06-07 14:12:55.691000+02:00";"2023-06-07 14:20:48.154000+02:00";"3";"2";"0";"4";"";"";"1";"5";"300000";"0";"3";"1.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"2";"3";"1";"4";"2";"0";"244121051";"b81b735cb47842ef98d44ec24e122d0d";"2023-06-07 12:48:27";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"133"
"2023-06-07";"2023-06-07 14:22:32.016000+02:00";"2023-06-07 14:38:36.572000+02:00";"3";"2";"1";"3";"";"";"2";"3";"150000";"4";"2";"3.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"1";"2";"2";"0";"244121066";"b936c808219141adaf844941214494fe";"2023-06-07 12:48:29";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"134"
"2023-06-07";"2023-06-07 13:50:34.306000+02:00";"2023-06-07 14:48:46.035000+02:00";"3";"2";"1";"8";"2000";"1";"1";"3";"250000";"1";"2";"5.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"2";"3";"1";"2";"2";"0";"244121240";"833f95210efc47909cca7c10f64d546b";"2023-06-07 12:48:55";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"135"
"2023-06-07";"2023-06-07 10:02:05.209000+02:00";"2023-06-07 15:29:19.557000+02:00";"2";"8";"0";"4";"";"";"2";"3";"80000";"2";"3";"1.0";"2";"2 3 10";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"08:07:00.000+02:00";"1 7 3";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244142736";"ba3341e8-5ad7-46bb-9501-7f607036f6a3";"2023-06-07 13:55:03";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"136"
"2023-06-07";"2023-06-07 10:38:13.364000+02:00";"2023-06-07 15:47:56.244000+02:00";"2";"8";"0";"4";"";"";"1";"4";"19000";"0";"3";"3.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"09:44:00.000+02:00";"1 6 9 3 8 7";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"0";"2";"";"1";"4";"0";"0";"0";"1";"244142740";"d6d649b2-24ca-43c2-8847-207d335ab969";"2023-06-07 13:55:03";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"137"
"2023-06-07";"2023-06-07 10:51:20.055000+02:00";"2023-06-07 15:47:07.939000+02:00";"2";"8";"1";"3";"";"";"1";"4";"10000";"3";"5";"1.0";"2";"2 3 13";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"7";"12:55:00.000+02:00";"1 6 7 3";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"2";"";"2";"5";"0";"0";"0";"1";"244142745";"134aaeb1-7d34-4434-b814-f79c839429eb";"2023-06-07 13:55:04";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"138"
"2023-06-07";"2023-06-07 11:05:09.851000+02:00";"2023-06-07 15:46:07.421000+02:00";"2";"8";"0";"4";"";"";"1";"1";"30000";"3";"2";"1.0";"1";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"18:12:00.000+02:00";"6 1 3";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"1";"244142749";"d14bb41c-ccbe-4a8e-8c23-db0abdfabaed";"2023-06-07 13:55:04";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"139"
